sample_name,fname,min_t,max_t,site,date,species_number,subset,SPHSUR,BOABIS,SCIPER,DENNAH,LEPLAT,RHIICT,BOALEP,BOAFAB,PHYCUV,DENMIN,ELABIC,BOAPRA,DENCRU,BOALUN,BOAALB,PHYMAR,PITAZU,PHYSAU,LEPFUS,DENNAN,PHYALB,LEPLAB,SCIFUS,BOARAN,SCIFUV,AMEPIC,LEPPOD,ADEDIP,ELAMAT,PHYNAT,LEPELE,RHISCI,SCINAS,LEPNOT,ADEMAR,BOAALM,PHYDIS,RHIORN,LEPFLA,SCIRIZ,DENELE,SCIALT
SAMPLE_69864.wav,INCT4_20191023_193000,34,37,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69865.wav,INCT4_20191023_193000,35,38,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69866.wav,INCT4_20191023_193000,36,39,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69867.wav,INCT4_20191023_193000,37,40,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69868.wav,INCT4_20191023_193000,38,41,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69869.wav,INCT4_20191023_193000,39,42,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69870.wav,INCT4_20191023_193000,40,43,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69871.wav,INCT4_20191023_193000,41,44,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69872.wav,INCT4_20191023_193000,42,45,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69873.wav,INCT4_20191023_193000,43,46,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69874.wav,INCT4_20191023_193000,44,47,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69875.wav,INCT4_20191023_193000,45,48,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69876.wav,INCT4_20191023_193000,46,49,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69877.wav,INCT4_20191023_193000,47,50,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69878.wav,INCT4_20191023_193000,48,51,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69879.wav,INCT4_20191023_193000,49,52,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69880.wav,INCT4_20191023_193000,50,53,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69881.wav,INCT4_20191023_193000,51,54,INCT4,2019-10-23 19:30:00,4,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_69882.wav,INCT4_20191023_193000,52,55,INCT4,2019-10-23 19:30:00,4,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_69883.wav,INCT4_20191023_193000,53,56,INCT4,2019-10-23 19:30:00,4,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_69884.wav,INCT4_20191023_193000,54,57,INCT4,2019-10-23 19:30:00,4,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_69885.wav,INCT4_20191023_193000,55,58,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69886.wav,INCT4_20191023_193000,56,59,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69887.wav,INCT4_20191023_193000,57,60,INCT4,2019-10-23 19:30:00,2,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_69888.wav,INCT4_20191023_201500,0,3,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69889.wav,INCT4_20191023_201500,1,4,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69890.wav,INCT4_20191023_201500,2,5,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69891.wav,INCT4_20191023_201500,3,6,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69892.wav,INCT4_20191023_201500,4,7,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69893.wav,INCT4_20191023_201500,5,8,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69894.wav,INCT4_20191023_201500,6,9,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69895.wav,INCT4_20191023_201500,7,10,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69896.wav,INCT4_20191023_201500,8,11,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69897.wav,INCT4_20191023_201500,9,12,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69898.wav,INCT4_20191023_201500,10,13,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69899.wav,INCT4_20191023_201500,11,14,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69900.wav,INCT4_20191023_201500,12,15,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69901.wav,INCT4_20191023_201500,13,16,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69902.wav,INCT4_20191023_201500,14,17,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69903.wav,INCT4_20191023_201500,15,18,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69904.wav,INCT4_20191023_201500,16,19,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69905.wav,INCT4_20191023_201500,17,20,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69906.wav,INCT4_20191023_201500,18,21,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69907.wav,INCT4_20191023_201500,19,22,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69908.wav,INCT4_20191023_201500,20,23,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69909.wav,INCT4_20191023_201500,21,24,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69910.wav,INCT4_20191023_201500,22,25,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69911.wav,INCT4_20191023_201500,23,26,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69912.wav,INCT4_20191023_201500,24,27,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69913.wav,INCT4_20191023_201500,25,28,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69914.wav,INCT4_20191023_201500,26,29,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69915.wav,INCT4_20191023_201500,27,30,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69916.wav,INCT4_20191023_201500,28,31,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69917.wav,INCT4_20191023_201500,29,32,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69918.wav,INCT4_20191023_201500,30,33,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69919.wav,INCT4_20191023_201500,31,34,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69920.wav,INCT4_20191023_201500,32,35,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69921.wav,INCT4_20191023_201500,33,36,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69922.wav,INCT4_20191023_201500,34,37,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69923.wav,INCT4_20191023_201500,35,38,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69924.wav,INCT4_20191023_201500,36,39,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69925.wav,INCT4_20191023_201500,37,40,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69926.wav,INCT4_20191023_201500,38,41,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69927.wav,INCT4_20191023_201500,39,42,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69928.wav,INCT4_20191023_201500,40,43,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69929.wav,INCT4_20191023_201500,41,44,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69930.wav,INCT4_20191023_201500,42,45,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69931.wav,INCT4_20191023_201500,43,46,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69932.wav,INCT4_20191023_201500,44,47,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69933.wav,INCT4_20191023_201500,45,48,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69934.wav,INCT4_20191023_201500,46,49,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69935.wav,INCT4_20191023_201500,47,50,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69936.wav,INCT4_20191023_201500,48,51,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SAMPLE_69937.wav,INCT4_20191023_201500,49,52,INCT4,2019-10-23 20:15:00,8,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
SAMPLE_69938.wav,INCT4_20191023_201500,50,53,INCT4,2019-10-23 20:15:00,8,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
SAMPLE_69939.wav,INCT4_20191023_201500,51,54,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69940.wav,INCT4_20191023_201500,52,55,INCT4,2019-10-23 20:15:00,6,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAMPLE_69941.wav,INCT4_20191023_201500,53,56,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69942.wav,INCT4_20191023_201500,54,57,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69943.wav,INCT4_20191023_201500,55,58,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69944.wav,INCT4_20191023_201500,56,59,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69945.wav,INCT4_20191023_201500,57,60,INCT4,2019-10-23 20:15:00,4,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69946.wav,INCT4_20191023_203000,0,3,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69947.wav,INCT4_20191023_203000,1,4,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69948.wav,INCT4_20191023_203000,2,5,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69949.wav,INCT4_20191023_203000,3,6,INCT4,2019-10-23 20:30:00,4,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SAMPLE_69950.wav,INCT4_20191023_203000,4,7,INCT4,2019-10-23 20:30:00,4,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SAMPLE_69951.wav,INCT4_20191023_203000,5,8,INCT4,2019-10-23 20:30:00,4,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SAMPLE_69952.wav,INCT4_20191023_203000,6,9,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69953.wav,INCT4_20191023_203000,7,10,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69954.wav,INCT4_20191023_203000,8,11,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69955.wav,INCT4_20191023_203000,9,12,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69956.wav,INCT4_20191023_203000,10,13,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69957.wav,INCT4_20191023_203000,11,14,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69958.wav,INCT4_20191023_203000,12,15,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69959.wav,INCT4_20191023_203000,13,16,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69960.wav,INCT4_20191023_203000,14,17,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69961.wav,INCT4_20191023_203000,15,18,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69962.wav,INCT4_20191023_203000,16,19,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69963.wav,INCT4_20191023_203000,17,20,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAMPLE_69964.wav,INCT4_20191023_203000,18,21,INCT4,2019-10-23 20:30:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
